"C_EIN"|"C_Org_Name"|"bmf_id"|"ein"|"org_name"|"address_id"|"grp_exmpt"|"subsection_code"|"affil_code"|"deductn_code"|"ruling_yr"|"ruling_mo"|"foundn_code"|"activity_code1"|"activity_code2"|"activity_code3"|"org_code"|"district"|"advrule_expyr"|"advrule_expmo"|"class_code1"|"class_code2"|"class_code3"|"class_code4"|"tax_year"|"tax_month"|"income_code"|"income"|"acct_period"|"ntee_code"|"assets"|"ntee_qual"|"asset_code"|"second_name"|"filing_req_code"|"npo_active"|"submit_date"|"dummy_p"|"last_modified"|"care_of"|"idle_date"|"exempt_status_code"|"f990_revenue"
"01-0211494"|"CENTRAL MAINE MEDICAL CENTER"|"394002"|"01-0211494"|"CENTRAL MAINE MEDICAL CENTER"|"394002"|"0000 "|"03"|"3"|"1"|"1942"|"03"|"12"|""|"030"|"229"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"06"|"9"|"362391083.0000"|"06 "|"E22"|"292642903.0000"|"0"|"9"|""|"010"|"Y"|"7/31/1998 12:00:00 AM"|"0"|"6/12/2015 7:36:00 PM"|"% PHIL MORISSETTE"|"12/14/2015 12:00:00 AM"|"01"|"358140998.0000"
"01-0211494"|"CENTRAL MAINE MEDICAL CENTER"|"394002"|"01-0211494"|"CENTRAL MAINE MEDICAL CENTER"|"394002"|"0000 "|"03"|"3"|"1"|"1942"|"03"|"12"|""|"030"|"229"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"06"|"9"|"362391083.0000"|"06 "|"E22"|"292642903.0000"|"0"|"9"|""|"010"|"Y"|"7/31/1998 12:00:00 AM"|"0"|"6/12/2015 7:36:00 PM"|"% PHIL MORISSETTE"|"12/14/2015 12:00:00 AM"|"01"|"358140998.0000"
"01-0211497"|"PRESIDENT & TRUSTEES OF COLBY COLLEGE"|"224996"|"01-0211497"|"PRESIDENT & TRUSTEES OF COLBY COLLEGE"|"107788146"|"0000 "|"03"|"3"|"1"|"1944"|"04"|"11"|""|"030"|"349"|"1"|""|"0000  "|"00"|"2"|" "|" "|" "|"2014"|"06"|"9"|"288624000.0000"|"06 "|"B42"|"1267797000.0000"|"0"|"9"|""|"010"|"Y"|"7/8/1998 12:00:00 AM"|"0"|"6/12/2015 7:36:00 PM"|"% RUBEN L RIVERA CONTROLLER"|"12/14/2015 12:00:00 AM"|"01"|"205693000.0000"
"01-0211497"|"PRESIDENT ex TRUSTEES OF COLBY COUEGE"|"224996"|"01-0211497"|"PRESIDENT & TRUSTEES OF COLBY COLLEGE"|"107788146"|"0000 "|"03"|"3"|"1"|"1944"|"04"|"11"|""|"030"|"349"|"1"|""|"0000  "|"00"|"2"|" "|" "|" "|"2014"|"06"|"9"|"288624000.0000"|"06 "|"B42"|"1267797000.0000"|"0"|"9"|""|"010"|"Y"|"7/8/1998 12:00:00 AM"|"0"|"6/12/2015 7:36:00 PM"|"% RUBEN L RIVERA CONTROLLER"|"12/14/2015 12:00:00 AM"|"01"|"205693000.0000"
"01-0211497"|"PRESIDENT & TRUSTEES OF COLBY COLLEGE"|"224996"|"01-0211497"|"PRESIDENT & TRUSTEES OF COLBY COLLEGE"|"107788146"|"0000 "|"03"|"3"|"1"|"1944"|"04"|"11"|""|"030"|"349"|"1"|""|"0000  "|"00"|"2"|" "|" "|" "|"2014"|"06"|"9"|"288624000.0000"|"06 "|"B42"|"1267797000.0000"|"0"|"9"|""|"010"|"Y"|"7/8/1998 12:00:00 AM"|"0"|"6/12/2015 7:36:00 PM"|"% RUBEN L RIVERA CONTROLLER"|"12/14/2015 12:00:00 AM"|"01"|"205693000.0000"
"01-0211500"|"DYER LIBRARY ASSOCIATION"|"56844"|"01-0211500"|"DYER LIBRARY ASSOCIATION"|"56844"|"0000 "|"03"|"3"|"1"|"1944"|"09"|"15"|""|""|"328"|"1"|""|"0000  "|"00"|"2"|" "|" "|" "|"2015"|"06"|"6"|"1178113.0000"|"06 "|"B11"|"2547052.0000"|"Z"|"6"|""|"010"|"Y"|"2/2/1999 12:00:00 AM"|"0"|"10/16/2015 6:21:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"827640.0000"
"01-0211500"|"DYER LIBRARY ASSOCIATION"|"56844"|"01-0211500"|"DYER LIBRARY ASSOCIATION"|"56844"|"0000 "|"03"|"3"|"1"|"1944"|"09"|"15"|""|""|"328"|"1"|""|"0000  "|"00"|"2"|" "|" "|" "|"2015"|"06"|"6"|"1178113.0000"|"06 "|"B11"|"2547052.0000"|"Z"|"6"|""|"010"|"Y"|"2/2/1999 12:00:00 AM"|"0"|"10/16/2015 6:21:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"827640.0000"
"01-0211500"|"DYER LIBRARY ASSOCIATION"|"56844"|"01-0211500"|"DYER LIBRARY ASSOCIATION"|"56844"|"0000 "|"03"|"3"|"1"|"1944"|"09"|"15"|""|""|"328"|"1"|""|"0000  "|"00"|"2"|" "|" "|" "|"2015"|"06"|"6"|"1178113.0000"|"06 "|"B11"|"2547052.0000"|"Z"|"6"|""|"010"|"Y"|"2/2/1999 12:00:00 AM"|"0"|"10/16/2015 6:21:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"827640.0000"
"01-0211501"|"Eastern Maine Medical Center"|"674866"|"01-0211501"|"EASTERN MAINE HEALTHCARE SYSTEMS"|"674866"|"5247 "|"03"|"9"|"1"|"2005"|"06"|"11"|""|""|"927"|"5"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"09"|"9"|"1437680945.0000"|"09 "|"E20"|"791501081.0000"|"0"|"9"|"EASTERN MAINE MEDICAL CENTER"|"010"|"Y"|"10/1/1998 12:00:00 AM"|"0"|"12/14/2015 5:48:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"1401655218.0000"
"01-0211501"|"Eastern Maine Medical Center"|"674866"|"01-0211501"|"EASTERN MAINE HEALTHCARE SYSTEMS"|"674866"|"5247 "|"03"|"9"|"1"|"2005"|"06"|"11"|""|""|"927"|"5"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"09"|"9"|"1437680945.0000"|"09 "|"E20"|"791501081.0000"|"0"|"9"|"EASTERN MAINE MEDICAL CENTER"|"010"|"Y"|"10/1/1998 12:00:00 AM"|"0"|"12/14/2015 5:48:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"1401655218.0000"
"01-0211501"|"Eastern Maine Healthcare Systems EMMC Eastern Maine Medical Center EMMC"|"674866"|"01-0211501"|"EASTERN MAINE HEALTHCARE SYSTEMS"|"674866"|"5247 "|"03"|"9"|"1"|"2005"|"06"|"11"|""|""|"927"|"5"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"09"|"9"|"1437680945.0000"|"09 "|"E20"|"791501081.0000"|"0"|"9"|"EASTERN MAINE MEDICAL CENTER"|"010"|"Y"|"10/1/1998 12:00:00 AM"|"0"|"12/14/2015 5:48:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"1401655218.0000"
"01-0211503"|"Franklin Memorial Hospital"|"562832"|"01-0211503"|"FRANKLIN MEMORIAL HOSPITAL"|"1455449"|"0000 "|"03"|"3"|"1"|"1937"|"06"|"12"|""|""|"059"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"09"|"8"|"18752328.0000"|"09 "|"E22"|"51298014.0000"|"0"|"9"|""|"010"|"Y"|"6/11/1998 12:00:00 AM"|"0"|"10/16/2015 6:21:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"18737664.0000"
"01-0211503"|"Franklin Memorial Hospital"|"562832"|"01-0211503"|"FRANKLIN MEMORIAL HOSPITAL"|"1455449"|"0000 "|"03"|"3"|"1"|"1937"|"06"|"12"|""|""|"059"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"09"|"8"|"18752328.0000"|"09 "|"E22"|"51298014.0000"|"0"|"9"|""|"010"|"Y"|"6/11/1998 12:00:00 AM"|"0"|"10/16/2015 6:21:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"18737664.0000"
"01-0211503"|"Franklin Memorial Hospital"|"562832"|"01-0211503"|"FRANKLIN MEMORIAL HOSPITAL"|"1455449"|"0000 "|"03"|"3"|"1"|"1937"|"06"|"12"|""|""|"059"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"09"|"8"|"18752328.0000"|"09 "|"E22"|"51298014.0000"|"0"|"9"|""|"010"|"Y"|"6/11/1998 12:00:00 AM"|"0"|"10/16/2015 6:21:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"18737664.0000"
"01-0211505"|"THE TRUSTEES OF FRYEBURG ACADEMY"|"450151"|"01-0211505"|"THE TRUSTEES OF FRYEBURG ACADEMY"|"107157672"|"0000 "|"03"|"3"|"1"|"1939"|"01"|"11"|""|"030"|"062"|"5"|""|"0000  "|"00"|"2"|" "|" "|" "|"2014"|"06"|"8"|"24188878.0000"|"06 "|"B25"|"50466752.0000"|"Z"|"9"|""|"010"|"Y"|"6/11/1998 12:00:00 AM"|"0"|"4/16/2015 5:34:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"15654250.0000"
"01-0211505"|"THE TRUSTEES OF FRYEBURG ACADEMY"|"450151"|"01-0211505"|"THE TRUSTEES OF FRYEBURG ACADEMY"|"107157672"|"0000 "|"03"|"3"|"1"|"1939"|"01"|"11"|""|"030"|"062"|"5"|""|"0000  "|"00"|"2"|" "|" "|" "|"2014"|"06"|"8"|"24188878.0000"|"06 "|"B25"|"50466752.0000"|"Z"|"9"|""|"010"|"Y"|"6/11/1998 12:00:00 AM"|"0"|"4/16/2015 5:34:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"15654250.0000"
"01-0211505"|"THE TRUSTEES OF FRYEBURG ACADEMY"|"450151"|"01-0211505"|"THE TRUSTEES OF FRYEBURG ACADEMY"|"107157672"|"0000 "|"03"|"3"|"1"|"1939"|"01"|"11"|""|"030"|"062"|"5"|""|"0000  "|"00"|"2"|" "|" "|" "|"2014"|"06"|"8"|"24188878.0000"|"06 "|"B25"|"50466752.0000"|"Z"|"9"|""|"010"|"Y"|"6/11/1998 12:00:00 AM"|"0"|"4/16/2015 5:34:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"15654250.0000"
"01-0211507"|"Good Samaritan Agency"|"337323"|"01-0211507"|"Good Samaritan Agency"|"337323"|"0000 "|"03"|"3"|"1"|"1942"|"05"|"16"|""|""|"061"|"5"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"06"|"5"|"852279.0000"|"06 "|""|"2057961.0000"|" "|"6"|""|"010"|"Y"|"6/11/1998 12:00:00 AM"|"0"|"12/8/2014 5:34:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"457479.0000"
"01-0211507"|"Good Samaritan Agency"|"337323"|"01-0211507"|"Good Samaritan Agency"|"337323"|"0000 "|"03"|"3"|"1"|"1942"|"05"|"16"|""|""|"061"|"5"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"06"|"5"|"852279.0000"|"06 "|""|"2057961.0000"|" "|"6"|""|"010"|"Y"|"6/11/1998 12:00:00 AM"|"0"|"12/8/2014 5:34:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"457479.0000"
"01-0211507"|"GOOD SAMARITAN AGENCY"|"337323"|"01-0211507"|"Good Samaritan Agency"|"337323"|"0000 "|"03"|"3"|"1"|"1942"|"05"|"16"|""|""|"061"|"5"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"06"|"5"|"852279.0000"|"06 "|""|"2057961.0000"|" "|"6"|""|"010"|"Y"|"6/11/1998 12:00:00 AM"|"0"|"12/8/2014 5:34:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"457479.0000"
"01-0211508"|"Good Will Home Association"|"281381"|"01-0211508"|"GOOD WILL HOME ASSOCIATION"|"281381"|"0000 "|"03"|"3"|"1"|"1940"|"05"|"15"|"030"|"319"|"349"|"1"|""|"0000  "|"00"|"2"|" "|" "|" "|"2014"|"06"|"6"|"3632149.0000"|"06 "|"P73"|"17186541.0000"|"0"|"8"|""|"010"|"Y"|"6/11/1998 12:00:00 AM"|"0"|"10/16/2015 6:21:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"3498514.0000"
"01-0211508"|"Good Will Home Association"|"281381"|"01-0211508"|"GOOD WILL HOME ASSOCIATION"|"281381"|"0000 "|"03"|"3"|"1"|"1940"|"05"|"15"|"030"|"319"|"349"|"1"|""|"0000  "|"00"|"2"|" "|" "|" "|"2014"|"06"|"6"|"3632149.0000"|"06 "|"P73"|"17186541.0000"|"0"|"8"|""|"010"|"Y"|"6/11/1998 12:00:00 AM"|"0"|"10/16/2015 6:21:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"3498514.0000"
"01-0211508"|"Good Will Home Association"|"281381"|"01-0211508"|"GOOD WILL HOME ASSOCIATION"|"281381"|"0000 "|"03"|"3"|"1"|"1940"|"05"|"15"|"030"|"319"|"349"|"1"|""|"0000  "|"00"|"2"|" "|" "|" "|"2014"|"06"|"6"|"3632149.0000"|"06 "|"P73"|"17186541.0000"|"0"|"8"|""|"010"|"Y"|"6/11/1998 12:00:00 AM"|"0"|"10/16/2015 6:21:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"3498514.0000"
"01-0211509"|"GOULD ACADEMY"|"224997"|"01-0211509"|"GOULD ACADEMY"|"224997"|"0000 "|"03"|"3"|"1"|"1942"|"10"|"11"|""|"030"|"349"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"06"|"8"|"16458512.0000"|"06 "|"B25"|"39274949.0000"|"0"|"8"|""|"010"|"Y"|"6/11/1998 12:00:00 AM"|"0"|"8/11/2015 5:39:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"14699634.0000"
"01-0211509"|"GOULD ACADEMY"|"224997"|"01-0211509"|"GOULD ACADEMY"|"224997"|"0000 "|"03"|"3"|"1"|"1942"|"10"|"11"|""|"030"|"349"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"06"|"8"|"16458512.0000"|"06 "|"B25"|"39274949.0000"|"0"|"8"|""|"010"|"Y"|"6/11/1998 12:00:00 AM"|"0"|"8/11/2015 5:39:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"14699634.0000"
"01-0211509"|"GOULD ACADEMY"|"224997"|"01-0211509"|"GOULD ACADEMY"|"224997"|"0000 "|"03"|"3"|"1"|"1942"|"10"|"11"|""|"030"|"349"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"06"|"8"|"16458512.0000"|"06 "|"B25"|"39274949.0000"|"0"|"8"|""|"010"|"Y"|"6/11/1998 12:00:00 AM"|"0"|"8/11/2015 5:39:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"14699634.0000"
"01-0211512"|"Home for the Aged"|"56845"|"01-0211512"|"Home for the Aged"|"107157671"|"0000 "|"03"|"3"|"1"|"1942"|"07"|"15"|""|""|"328"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"06"|"7"|"8715296.0000"|"06 "|"P75"|"22872066.0000"|"0"|"8"|""|"010"|"Y"|"7/31/1998 12:00:00 AM"|"0"|"3/13/2015 5:49:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"4594837.0000"
"01-0211512"|"Home for the Aged"|"56845"|"01-0211512"|"Home for the Aged"|"107157671"|"0000 "|"03"|"3"|"1"|"1942"|"07"|"15"|""|""|"328"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"06"|"7"|"8715296.0000"|"06 "|"P75"|"22872066.0000"|"0"|"8"|""|"010"|"Y"|"7/31/1998 12:00:00 AM"|"0"|"3/13/2015 5:49:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"4594837.0000"
"01-0211512"|"Home for the Aged"|"56845"|"01-0211512"|"Home for the Aged"|"107157671"|"0000 "|"03"|"3"|"1"|"1942"|"07"|"15"|""|""|"328"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"06"|"7"|"8715296.0000"|"06 "|"P75"|"22872066.0000"|"0"|"8"|""|"010"|"Y"|"7/31/1998 12:00:00 AM"|"0"|"3/13/2015 5:49:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"4594837.0000"
"01-0211513"|"THE JACKSON LABORATORY"|"674867"|"01-0211513"|"JACKSON LABORATORY"|"107157670"|"0000 "|"03"|"1"|"1"|"1950"|"05"|"15"|"161"|"180"|"059"|"1"|""|"0000  "|"00"|"8"|" "|" "|" "|"2014"|"12"|"9"|"292228376.0000"|"12 "|"H92"|"736361322.0000"|"0"|"9"|""|"010"|"Y"|"10/1/1998 12:00:00 AM"|"0"|"12/14/2015 5:48:00 PM"|"% LINDA A JENSEN"|"12/14/2015 12:00:00 AM"|"01"|"291589484.0000"
"01-0211513"|"THE JACKSON LABORATORY"|"674867"|"01-0211513"|"JACKSON LABORATORY"|"107157670"|"0000 "|"03"|"1"|"1"|"1950"|"05"|"15"|"161"|"180"|"059"|"1"|""|"0000  "|"00"|"8"|" "|" "|" "|"2014"|"12"|"9"|"292228376.0000"|"12 "|"H92"|"736361322.0000"|"0"|"9"|""|"010"|"Y"|"10/1/1998 12:00:00 AM"|"0"|"12/14/2015 5:48:00 PM"|"% LINDA A JENSEN"|"12/14/2015 12:00:00 AM"|"01"|"291589484.0000"
"01-0211513"|"THE JACKSON LABORATORY"|"674867"|"01-0211513"|"JACKSON LABORATORY"|"107157670"|"0000 "|"03"|"1"|"1"|"1950"|"05"|"15"|"161"|"180"|"059"|"1"|""|"0000  "|"00"|"8"|" "|" "|" "|"2014"|"12"|"9"|"292228376.0000"|"12 "|"H92"|"736361322.0000"|"0"|"9"|""|"010"|"Y"|"10/1/1998 12:00:00 AM"|"0"|"12/14/2015 5:48:00 PM"|"% LINDA A JENSEN"|"12/14/2015 12:00:00 AM"|"01"|"291589484.0000"
"01-0211517"|"CEDARS NURSING CARE CENTER"|"450152"|"01-0211517"|"Cedars Nursing Care Center Inc"|"450152"|"0000 "|"03"|"3"|"1"|"1942"|"03"|"16"|""|""|"062"|"1"|""|"0000  "|"00"|"9"|" "|" "|" "|"2014"|"04"|"8"|"11395475.0000"|"04 "|"E91"|"22278986.0000"|"Z"|"8"|""|"010"|"Y"|"6/11/1998 12:00:00 AM"|"0"|"2/13/2015 5:17:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"10976659.0000"
"01-0211517"|"Cedars Nursing Care Center"|"450152"|"01-0211517"|"Cedars Nursing Care Center Inc"|"450152"|"0000 "|"03"|"3"|"1"|"1942"|"03"|"16"|""|""|"062"|"1"|""|"0000  "|"00"|"9"|" "|" "|" "|"2014"|"04"|"8"|"11395475.0000"|"04 "|"E91"|"22278986.0000"|"Z"|"8"|""|"010"|"Y"|"6/11/1998 12:00:00 AM"|"0"|"2/13/2015 5:17:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"10976659.0000"
"01-0211517"|"Cedars Nursing Care Center"|"450152"|"01-0211517"|"Cedars Nursing Care Center Inc"|"450152"|"0000 "|"03"|"3"|"1"|"1942"|"03"|"16"|""|""|"062"|"1"|""|"0000  "|"00"|"9"|" "|" "|" "|"2014"|"04"|"8"|"11395475.0000"|"04 "|"E91"|"22278986.0000"|"Z"|"8"|""|"010"|"Y"|"6/11/1998 12:00:00 AM"|"0"|"2/13/2015 5:17:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"10976659.0000"
"01-0211530"|"MAINE HISTORICAL SOCIETY"|"394003"|"01-0211530"|"MAINE HISTORICAL SOCIETY"|"1457041"|"0000 "|"03"|"3"|"1"|"1938"|"04"|"15"|"062"|"061"|"060"|"1"|""|"0000  "|"00"|"3"|" "|" "|" "|"2014"|"09"|"7"|"5908041.0000"|"09 "|"A82"|"15278117.0000"|"Z"|"8"|""|"010"|"Y"|"6/11/1998 12:00:00 AM"|"0"|"8/11/2015 5:39:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"1880748.0000"
"01-0211530"|"MAINE HISTORICAL SOCIETY"|"394003"|"01-0211530"|"MAINE HISTORICAL SOCIETY"|"1457041"|"0000 "|"03"|"3"|"1"|"1938"|"04"|"15"|"062"|"061"|"060"|"1"|""|"0000  "|"00"|"3"|" "|" "|" "|"2014"|"09"|"7"|"5908041.0000"|"09 "|"A82"|"15278117.0000"|"Z"|"8"|""|"010"|"Y"|"6/11/1998 12:00:00 AM"|"0"|"8/11/2015 5:39:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"1880748.0000"
"01-0211530"|"MAINE HISTORICAL SOCIETY"|"394003"|"01-0211530"|"MAINE HISTORICAL SOCIETY"|"1457041"|"0000 "|"03"|"3"|"1"|"1938"|"04"|"15"|"062"|"061"|"060"|"1"|""|"0000  "|"00"|"3"|" "|" "|" "|"2014"|"09"|"7"|"5908041.0000"|"09 "|"A82"|"15278117.0000"|"Z"|"8"|""|"010"|"Y"|"6/11/1998 12:00:00 AM"|"0"|"8/11/2015 5:39:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"1880748.0000"
"01-0211532"|"KENTS HILL SCHOOL"|"281382"|"01-0211532"|"Kents Hill School"|"281382"|"0000 "|"03"|"3"|"1"|"1950"|"04"|"11"|""|""|"349"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"06"|"8"|"13595030.0000"|"06 "|"B25"|"56550510.0000"|" "|"9"|""|"010"|"Y"|"7/31/1998 12:00:00 AM"|"0"|"3/13/2015 5:49:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"12976156.0000"
"01-0211532"|"KENTS HILL SCHOOL"|"281382"|"01-0211532"|"Kents Hill School"|"281382"|"0000 "|"03"|"3"|"1"|"1950"|"04"|"11"|""|""|"349"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"06"|"8"|"13595030.0000"|"06 "|"B25"|"56550510.0000"|" "|"9"|""|"010"|"Y"|"7/31/1998 12:00:00 AM"|"0"|"3/13/2015 5:49:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"12976156.0000"
"01-0211532"|"KENTS HILL SCHOOL"|"281382"|"01-0211532"|"Kents Hill School"|"281382"|"0000 "|"03"|"3"|"1"|"1950"|"04"|"11"|""|""|"349"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"06"|"8"|"13595030.0000"|"06 "|"B25"|"56550510.0000"|" "|"9"|""|"010"|"Y"|"7/31/1998 12:00:00 AM"|"0"|"3/13/2015 5:49:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"12976156.0000"
"01-0211533"|"MCARTHUR LIBRARY ASSOCIATION"|"224998"|"01-0211533"|"MCARTHUR LIBRARY ASSOCIATION"|"224998"|"0000 "|"03"|"3"|"1"|"1942"|"09"|"15"|""|"119"|"349"|"1"|""|"0000  "|"00"|"3"|" "|" "|" "|"2015"|"06"|"6"|"1998479.0000"|"06 "|"B11"|"4678689.0000"|"Z"|"6"|""|"010"|"Y"|"2/2/1999 12:00:00 AM"|"0"|"11/9/2015 8:01:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"1106179.0000"
"01-0211533"|"MCARTHUR LIBRARY ASSOCIATION"|"224998"|"01-0211533"|"MCARTHUR LIBRARY ASSOCIATION"|"224998"|"0000 "|"03"|"3"|"1"|"1942"|"09"|"15"|""|"119"|"349"|"1"|""|"0000  "|"00"|"3"|" "|" "|" "|"2015"|"06"|"6"|"1998479.0000"|"06 "|"B11"|"4678689.0000"|"Z"|"6"|""|"010"|"Y"|"2/2/1999 12:00:00 AM"|"0"|"11/9/2015 8:01:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"1106179.0000"
"01-0211533"|"MCARTHUR LIBRARY ASSOCIATION"|"224998"|"01-0211533"|"MCARTHUR LIBRARY ASSOCIATION"|"224998"|"0000 "|"03"|"3"|"1"|"1942"|"09"|"15"|""|"119"|"349"|"1"|""|"0000  "|"00"|"3"|" "|" "|" "|"2015"|"06"|"6"|"1998479.0000"|"06 "|"B11"|"4678689.0000"|"Z"|"6"|""|"010"|"Y"|"2/2/1999 12:00:00 AM"|"0"|"11/9/2015 8:01:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"1106179.0000"
"01-0211536"|"North Yarmouth Academy"|"56847"|"01-0211536"|"North Yarmouth Academy Business Office"|"101921481"|"0000 "|"03"|"3"|"1"|"1952"|"04"|"11"|""|"030"|"328"|"1"|""|"0000  "|"00"|"2"|" "|" "|" "|"2014"|"06"|"7"|"9906844.0000"|"06 "|"B25"|"17672539.0000"|"0"|"8"|""|"010"|"Y"|"6/11/1998 12:00:00 AM"|"0"|"3/13/2015 5:49:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"9648556.0000"
"01-0211536"|"North Yarmouth Academy"|"56847"|"01-0211536"|"North Yarmouth Academy Business Office"|"101921481"|"0000 "|"03"|"3"|"1"|"1952"|"04"|"11"|""|"030"|"328"|"1"|""|"0000  "|"00"|"2"|" "|" "|" "|"2014"|"06"|"7"|"9906844.0000"|"06 "|"B25"|"17672539.0000"|"0"|"8"|""|"010"|"Y"|"6/11/1998 12:00:00 AM"|"0"|"3/13/2015 5:49:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"9648556.0000"
"01-0211536"|"North Yarmouth Academy"|"56847"|"01-0211536"|"North Yarmouth Academy Business Office"|"101921481"|"0000 "|"03"|"3"|"1"|"1952"|"04"|"11"|""|"030"|"328"|"1"|""|"0000  "|"00"|"2"|" "|" "|" "|"2014"|"06"|"7"|"9906844.0000"|"06 "|"B25"|"17672539.0000"|"0"|"8"|""|"010"|"Y"|"6/11/1998 12:00:00 AM"|"0"|"3/13/2015 5:49:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"9648556.0000"
"01-0211538"|"Camp O-AT-KA, Inc."|"618933"|"01-0211538"|"Camp O-at-KA Inc"|"100992905"|"0000 "|"03"|"3"|"1"|"1946"|"01"|"15"|"325"|"029"|"059"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"09"|"6"|"1482301.0000"|"09 "|"N20"|"3040989.0000"|"Z"|"6"|""|"010"|"Y"|"10/1/1998 12:00:00 AM"|"0"|"2/13/2015 5:17:00 PM"|"% JH GOFF"|"12/14/2015 12:00:00 AM"|"01"|"1182988.0000"
"01-0211538"|"Camp O-AT-KA, Inc."|"618933"|"01-0211538"|"Camp O-at-KA Inc"|"100992905"|"0000 "|"03"|"3"|"1"|"1946"|"01"|"15"|"325"|"029"|"059"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"09"|"6"|"1482301.0000"|"09 "|"N20"|"3040989.0000"|"Z"|"6"|""|"010"|"Y"|"10/1/1998 12:00:00 AM"|"0"|"2/13/2015 5:17:00 PM"|"% JH GOFF"|"12/14/2015 12:00:00 AM"|"01"|"1182988.0000"
"01-0211538"|"Camp 0-AT-KA, Inc ."|"618933"|"01-0211538"|"Camp O-at-KA Inc"|"100992905"|"0000 "|"03"|"3"|"1"|"1946"|"01"|"15"|"325"|"029"|"059"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"09"|"6"|"1482301.0000"|"09 "|"N20"|"3040989.0000"|"Z"|"6"|""|"010"|"Y"|"10/1/1998 12:00:00 AM"|"0"|"2/13/2015 5:17:00 PM"|"% JH GOFF"|"12/14/2015 12:00:00 AM"|"01"|"1182988.0000"
